外邦図_地図記号,外邦図_画像X(px),外邦図_画像Y(py),外邦図_緯度,外邦図_経度,現存結果,正解データ_種別,正解データ_固有名,正解データ_緯度,正解データ_経度,距離差_メートル
temple,2924.477081298828,4153.543914794922,33.203508651657955,130.33186696592634,True,寺,名称不明,33.20398894669446,130.33178821206096,53.91
temple,4948.687591552734,3124.0040969848637,33.24274407782352,130.4241754882757,True,寺,名称不明,33.24232622164655,130.42446658015254,53.77
temple,2987.2287521362305,2846.7110290527344,33.25334085914533,130.33496798088206,True,寺,名称不明,33.253036159351424,130.33445701003075,58.36
temple,1277.9126358032229,2945.4557495117188,33.249579705022065,130.25699185798098,True,寺,名称不明,33.24937772313208,130.25747358798984,50.11
temple,2335.3126106262207,1887.296936035156,33.29000634126508,130.3052618873608,True,寺,名称不明,33.28953138128273,130.30485212802884,65.11
temple,4218.387542724609,3315.9830780029297,33.23542613437933,130.3909544891436,True,寺,名称不明,33.23514627329228,130.39056479930875,47.77
temple,2688.860748291016,3057.978012084961,33.24527843776186,130.32135142883945,True,寺,名称不明,33.244898117185855,130.32111704349515,47.58
temple,3808.916046142578,1436.912094116211,33.30722180117456,130.37232711457082,True,寺,名称不明,33.30695956295777,130.37222385406494,30.7
temple,1973.7735290527344,3845.939713478088,33.215229770853256,130.28859854035676,True,寺,名称不明,33.21484270750717,130.28836727142334,48.12
temple,3452.1453247070312,1583.2938842773438,33.30162443390202,130.3561115313956,True,寺,名称不明,33.3016321638086,130.3563331067562,20.61
temple,2310.238260269165,3148.186912536621,33.24183777715555,130.30407874126698,True,寺,名称不明,33.24202674175669,130.30445516109464,40.83
temple,6192.490287780762,4960.4788818359375,33.17279347714548,130.48016728198388,True,寺,名称不明,33.172617347722884,130.48030614852902,23.47
temple,3203.126419067383,1750.98188829422,33.29521186113837,130.3447927186142,True,寺,名称不明,33.29468464782638,130.34383669495583,106.45
temple,2818.639186859131,3496.626037597656,33.22854417109249,130.32719997779958,True,寺,名称不明,33.22830116180018,130.3267523646355,49.63
temple,2907.5304737091064,4089.084892272949,33.20596389769454,130.3311130782093,True,寺,名称不明,33.20597174078637,130.3314891457558,35.0
temple,5486.207695007324,1402.28853225708,33.30852408957988,130.44853866419135,True,寺,名称不明,33.308190209775525,130.44866144657135,38.84
temple,1499.7030334472656,888.503791809082,33.32824995937365,130.26699618702835,True,寺,実相院,33.32756780458094,130.2671751379967,77.65
temple,2521.071029663086,2799.8589630126958,33.2551325061103,130.31372788673596,True,寺,名称不明,33.25516812036621,130.31311869621274,56.78
temple,6293.531646728516,3576.0525665283203,33.22549500726317,130.48514983089456,True,寺,名称不明,33.22544158178045,130.48507109284398,9.43
temple,2652.3336639404297,4169.126358032227,33.20291557047669,130.3194587907372,True,寺,名称不明,33.20252903394018,130.31931996345517,44.88
temple,3455.15673828125,2591.010498046875,33.26310149901765,130.35629284797176,True,寺,名称不明,33.263060745727536,130.35593345761302,33.72
temple,3147.610824584961,3927.2923126220703,33.21212713522798,130.34209442669038,True,寺,名称不明,33.21217679936491,130.34253448247912,41.31
temple,1484.9363098144531,3378.272521972656,33.233062327824506,130.26638463331312,True,寺,名称不明,33.23291062142873,130.26665881276134,30.58
temple,2151.4471740722656,1421.1547241210938,33.30784361026582,130.29682841690334,True,寺,名称不明,33.308276511314155,130.29739558696744,71.38
temple,4376.714172363281,2354.9043884277344,33.27211247394376,130.39822203176868,True,寺,名称不明,33.271365287368425,130.3981930017471,83.13
temple,2024.4020462036133,3298.2277603149414,33.23611423340751,130.29101921083512,True,寺,名称不明,33.23603244160381,130.29056668281552,43.06
temple,4261.305999755859,4527.009643554688,33.18928739092383,130.39260971118853,True,寺,名称不明,33.18908681791088,130.39256572723386,22.68
temple,5255.970794677734,4584.602981567383,33.187093001529206,130.43779889875458,True,寺,名称不明,33.18669061433936,130.43825179338458,61.47
temple,4460.708480834961,2996.387115478516,33.24761736117442,130.40201198076315,True,寺,名称不明,33.247131219355246,130.4020111262798,54.06
temple,2318.367739677429,2774.673652648926,33.256095337980845,130.30448778227114,True,寺,名称不明,33.255626804810355,130.30458793044087,52.92
temple,2192.4021759033203,3916.49951171875,33.212540471994785,130.29855506827718,True,寺,名称不明,33.212468527277046,130.2988627552986,29.72
temple,1176.2077331542969,3116.899971008301,33.24303591838533,130.25232613434335,True,寺,名称不明,33.24332223727055,130.2526389062405,43.12
temple,3681.389190673828,1974.1595497131348,33.28667180874243,130.36658181304728,True,寺,名称不明,33.286282548244394,130.36615267395973,58.86
temple,4863.549995422363,2228.5755310058594,33.27693436158054,130.42034517335534,True,寺,名称不明,33.27667659535353,130.41976198554042,61.32
temple,3820.8374023437514,4107.85368347168,33.20524671412606,130.3726995420778,True,寺,名称不明,33.2057854700213,130.3728461265564,61.44
temple,3988.672454833984,4430.688629150391,33.19295403736031,130.38023924239403,True,寺,名称不明,33.19316189696118,130.38015916943547,24.28
temple,6088.4281005859375,4261.870666503906,33.199372179767266,130.47568743793474,True,寺,名称不明,33.198754019849034,130.47544732689855,72.28
temple,3069.6748962402344,3030.973693847656,33.246306925949824,130.3387063219611,True,寺,名称不明,33.246623140349634,130.33853664994243,38.54
temple,5264.528923034668,694.1363677978516,33.33564476611731,130.43831975876626,True,寺,名称不明,33.33555472330807,130.4380747675896,24.86
temple,2572.6086196899414,2085.513427734375,33.282424823446426,130.3160901806496,True,寺,名称不明,33.281756625814985,130.31519204378125,111.76
temple,1944.2313079833984,1048.5832214355469,33.3221121738259,130.28731342027535,True,寺,名称不明,33.321472916606226,130.28756260871887,74.76
temple,3593.104431152344,3662.104916572571,33.22223196460883,130.3624420358401,True,寺,名称不明,33.22240128236809,130.36253571510315,20.75
temple,1727.7782287597656,1950.8601570129397,33.287580440028826,130.2775538807618,True,寺,名称不明,33.28676236970799,130.27730852365494,93.78
temple,2587.708877563477,2549.203018188477,33.264704770429894,130.31677938067705,True,寺,名称不明,33.26434807989071,130.31591624021527,89.52
temple,3022.9475860595703,1464.700828552246,33.306167541382536,130.33655313251575,True,寺,名称不明,33.30584210266926,130.3360663354397,57.93
temple,2191.6891479492188,3742.627510070801,33.21916711501692,130.29856465995158,True,寺,名称不明,33.21906692846904,130.29897674918172,39.92
temple,2939.332794189453,3499.37939453125,33.22843870257634,130.33269920919471,True,寺,名称不明,33.22823833954795,130.33298850059512,34.93
temple,3031.4440002441406,2259.17822265625,33.275782728048824,130.33700166947315,True,寺,名称不明,33.27513492534601,130.33655449748042,83.17
temple,5212.80591583252,3295.278594970703,33.23620874448508,130.43615082040694,True,寺,名称不明,33.235631984377804,130.43584585189822,70.13
temple,1445.0985412597656,2206.725540161133,33.277799447039115,130.26466011589253,True,寺,名称不明,33.27735267914041,130.2643628418446,56.85
temple,5529.457275390625,1936.754425048828,33.288080406864445,130.4505671255252,True,寺,天建寺,33.2874260436459,130.45080453157425,76.03
temple,4750.529373168945,4398.559631347656,33.194174900464255,130.41489582751342,False,寺,名称不明,33.18900152092294,130.41836187243464,659.5
temple,1728.148895263672,926.8385314941406,33.32677856893127,130.2774298667588,True,寺,名称不明,33.32709493093555,130.2780233323574,65.4
temple,1838.9606628417969,3775.261596679687,33.21792383872825,130.28246365135624,True,寺,名称不明,33.21783951317153,130.28260454535484,16.12
temple,4968.843826293945,4696.459815979004,33.182838138961614,130.42471531804006,True,寺,名称不明,33.182362691349915,130.42497888207438,58.28
temple,2735.0363922119145,2790.141555786133,33.25550224150417,130.32348116255187,True,寺,名称不明,33.25529596908414,130.32322525978086,33.05
temple,4339.578521728516,1502.2894439697266,33.304713224955904,130.3964702338646,True,寺,名称不明,33.30455762210053,130.39734944701192,83.52
temple,2704.9205441474915,4554.239456176758,33.18825281446804,130.32173102092997,True,寺,名称不明,33.18771756675335,130.3220263123512,65.55
temple,2552.08203125,3549.339645385742,33.226535074597045,130.31504012359144,True,寺,名称不明,33.22598343954771,130.31521484255788,63.46
temple,4697.616287231445,1413.454460144043,33.30810798007196,130.4127293518682,True,寺,名称不明,33.30807364652286,130.41188433766362,78.62
temple,2887.3865871429443,914.3814392089844,33.32724175226644,130.33027679957897,True,寺,名称不明,33.32665791272559,130.329724252224,82.76
temple,5287.396919250488,2155.7066955566406,33.27971419338172,130.4395924214521,True,寺,名称不明,33.279250843278376,130.43855756521228,109.13
temple,4930.296371459961,3159.0714721679688,33.24140640202826,130.4233358727971,True,寺,名称不明,33.24142441392754,130.42340174317363,6.45
temple,2603.9296646118164,3341.349227905273,33.23446708071703,130.317440834656,True,寺,名称不明,33.23422532177092,130.31671956181523,72.27
temple,1494.1400451660156,3728.461288452149,33.21970832748245,130.2667340890536,True,寺,名称不明,33.22006657482336,130.2667446434498,39.85
temple,3992.2300872802734,4036.703247070313,33.207956226962864,130.38051791570734,True,寺,名称不明,33.20865130286779,130.3800183534622,90.19
temple,2539.0309982299805,2924.573608398437,33.25037108605512,130.3145359643047,True,寺,名称不明,33.25020094071225,130.31445443630216,20.38
temple,4536.739929199219,4616.075652837753,33.18589751002247,130.4051040568242,True,寺,名称不明,33.185236025072044,130.40500983595845,74.07
temple,2007.3993911743164,1410.1591262817385,33.30826596727822,130.29025713628738,True,寺,名称不明,33.30775757999593,130.29054120182988,62.39
temple,3733.211654663086,2950.008451461792,33.249392775625594,130.3689258635403,True,寺,名称不明,33.24831560398013,130.36813080310822,140.76
temple,2141.073873519897,2029.7277526855469,33.28456128085446,130.2964126611125,True,寺,名称不明,33.28426682084629,130.2959954738617,50.75
temple,2003.2134780883796,1915.3235473632808,33.28893729488368,130.29011843624244,True,寺,名称不明,33.28861100297379,130.28950452804563,67.62
temple,1163.803192138672,3000.056495666504,33.24749574472309,130.2517741156965,True,寺,名称不明,33.247598918610535,130.25169745087626,13.51
temple,4202.460601806641,1918.837371826172,33.288781487544505,130.3902812861973,True,寺,名称不明,33.28817827607771,130.3900095820427,71.67
temple,2835.0718994140625,1387.2552185058594,33.30913390554449,130.3279835643099,True,寺,名称不明,33.30826866572326,130.32724320888522,118.28
temple,2075.091247558594,3616.813354492188,33.22396376119584,130.29327326588253,True,寺,名称不明,33.22358488012451,130.29382556676862,66.44
temple,3354.289047241211,3561.3739318847656,33.226073143997226,130.35158898158036,True,寺,名称不明,33.22568839111761,130.3518940508366,51.34
temple,1870.313995361328,1112.6089630126953,33.31966063206241,130.28395407606104,True,寺,名称不明,33.31920697531936,130.2832818031311,80.29
temple,4630.396209716797,1057.196060180664,33.32174737300231,130.40960828551917,False,寺,名称不明,33.32915112822308,130.4011112451553,1140.62
temple,4039.990490436554,4999.492471694946,33.17131395055446,130.38236189374862,True,寺,名称不明,33.170660740027714,130.38267642259598,78.31
temple,1649.007339477539,1006.9691619873048,33.32370954317944,130.27383564481866,True,寺,名称不明,33.32367268356441,130.27399733662608,15.57
temple,3396.615753173828,3006.0993270874023,33.24725425252652,130.35359848983538,True,寺,名称不明,33.24702018247378,130.35370856523514,27.97
temple,5760.828186035156,4557.681091308594,33.18811547189748,130.46072999005335,True,寺,名称不明,33.18748860791376,130.46115651726723,80.21
temple,1969.8513183593748,2848.1234741210938,33.25329269816095,130.28858551399,True,寺,名称不明,33.25283765218051,130.28892114758492,59.45
temple,1244.561653137207,3243.876571655273,33.238190254952926,130.25542988651682,True,寺,名称不明,33.237768856760106,130.25549009442332,47.19
temple,3591.673095703125,2846.192138671875,33.25335658033945,130.362492769252,True,寺,名称不明,33.25285783937102,130.36226481199265,59.37
temple,4302.760917663574,3473.322853088379,33.22942546720669,130.394766277132,True,寺,名称不明,33.22882954002864,130.39456665515897,68.82
temple,2567.051429748535,4635.161437988281,33.18517306654149,130.31541627024225,True,寺,名称不明,33.184165270317486,130.31562119722363,113.67
temple,1880.1121978759768,2853.9903869628906,33.25306913640098,130.28449054775692,True,寺,名称不明,33.252529236189844,130.28427824378014,63.2
temple,3593.4273223876958,3609.124053955078,33.2242516295379,130.3624674932019,True,寺,名称不明,33.224115530601715,130.3631392121315,64.29
temple,5092.014938354492,2773.2293014526367,33.25612946847203,130.43071591669224,True,寺,名称不明,33.255846613617166,130.4299879074097,74.64
temple,2788.298446655273,3355.6885147094727,33.23391935164085,130.32584182220276,True,寺,名称不明,33.23344682412577,130.3252932429314,73.24
temple,1859.0635528564453,3948.369186401368,33.21132648278028,130.28333791852924,True,寺,名称不明,33.21184131106374,130.28324156999588,57.94
temple,6103.499450683594,4506.340118408203,33.1900675053196,130.47629574898778,True,寺,名称不明,33.18983204069374,130.47571688890454,59.89
temple,4665.429260253906,5015.2490234375,33.17071440966014,130.4108005921548,True,寺,名称不明,33.17075728050229,130.41089996695516,10.41
temple,3631.206359863281,1739.8189239501953,33.295634252674446,130.36427891967315,True,寺,名称不明,33.295242890754395,130.3640216588974,49.65
temple,5283.357765197754,4367.370971679688,33.19536007652044,130.43911396445768,True,寺,名称不明,33.19511239097389,130.43875202536583,43.51
temple,1221.0952682495115,2337.45947265625,33.27280383483925,130.25443207514817,True,寺,名称不明,33.27215914494381,130.2539558708668,84.25
temple,3192.437728881836,4264.50341796875,33.19928252227241,130.3440422556806,True,寺,名称不明,33.199420606702425,130.34455686807635,50.28
temple,4822.6451416015625,4226.570983886719,33.20072221773391,130.4182257269708,True,寺,名称不明,33.20103543159365,130.4177758097649,54.46
temple,2685.2037658691406,4164.30842590332,33.20309902868828,130.32095859995806,True,寺,名称不明,33.20282640476922,130.32095879316327,30.31
temple,1879.1988220214844,2940.693748474121,33.24975901965463,130.28444064528748,True,寺,名称不明,33.250315338181906,130.28407841920853,70.44
temple,6087.926361083984,827.6697235107422,33.33051469043855,130.47571296075523,True,寺,名称不明,33.33073106156323,130.47580674290654,25.59
temple,2629.3936614990234,3928.441482543945,33.212084622189046,130.31847915244452,True,寺,名称不明,33.21208591470129,130.31879559159276,29.44
temple,2174.6965866088867,3180.1984481811523,33.240616860202294,130.29789271141405,True,寺,名称不明,33.24038350987007,130.2976356446743,35.28
temple,1943.615631103516,2515.18186378479,33.26600859649433,130.28740850667856,True,寺,名称不明,33.26524965105627,130.2870100736618,92.16
temple,4518.995727539063,3443.447021484375,33.23056330521973,130.40460306774366,True,寺,名称不明,33.23061097006477,130.40359228849408,94.16
temple,4725.019317626953,4131.745956420898,33.20433347178342,130.41381565391055,True,寺,名称不明,33.20384419086761,130.41374579072,54.79
temple,1941.42168045044,2929.079040527344,33.25020212339904,130.2872808968972,True,寺,名称不明,33.25016056509896,130.28723672032356,6.18
temple,3154.677688598633,3261.6236114501958,33.23750576205061,130.34254882487352,True,寺,名称不明,33.23728203583463,130.34199804067617,56.95
temple,5822.161922454834,2230.688446044922,33.276842427086905,130.46386614534893,True,寺,名称不明,33.27625277896657,130.4636710882187,68.03
temple,3822.444549560547,1467.1107788085938,33.30606591736772,130.37294705046824,True,寺,名称不明,33.305648198874394,130.37223994731903,80.47
temple,2430.8642578125,2699.856381416321,33.25895170929768,130.30962216770237,True,寺,名称不明,33.25859754135317,130.3092375397682,53.2
temple,2301.992462158203,1438.3927612304688,33.30718223636374,130.30369547291892,True,寺,名称不明,33.30736978049348,130.30308589339256,60.36
temple,2331.639190673828,3111.7365112304688,33.24322862758554,130.3050593884101,True,寺,名称不明,33.24202674175669,130.30445516109464,144.98
temple,1918.4197998046875,3213.307846069336,33.2393545186469,130.28619659767344,True,寺,名称不明,33.238870363226624,130.28613835573196,54.11
temple,4591.674224853516,4211.742614746094,33.201287731265865,130.40773173614994,True,寺,名称不明,33.20096249018038,130.40756195783612,39.46
temple,2111.3531494140625,3768.069007873535,33.21819751606488,130.2948941321058,True,寺,名称不明,33.21869444228266,130.29395297169685,103.53
temple,5655.132064819336,4960.616470336914,33.17278983496999,130.4557830376183,True,寺,名称不明,33.173068607326805,130.45581355690956,31.13
temple,5120.061283111572,1751.7266845703125,33.2951608462424,130.43196369249148,True,寺,名称不明,33.29516218115437,130.43160393834114,33.44
temple,1887.1409759521484,3584.171936035156,33.22520878252348,130.2847044309165,True,寺,名称不明,33.22563678558652,130.28468057513237,47.64
temple,1632.5414962768557,3194.002822875977,33.24009213046958,130.27315247894478,True,寺,名称不明,33.24019619069041,130.27286142110825,29.44
temple,3618.558486938477,4318.4272537231445,33.197228506868086,130.36343031365243,True,寺,名称不明,33.196987652368215,130.36350667476657,27.71
temple,1211.1957931518557,3163.197364807129,33.24126895994303,130.25391785755406,True,寺,名称不明,33.24133580296564,130.25360718369487,29.83
temple,3621.22639465332,758.1080169677734,33.33321928119243,130.36364903423737,True,寺,名称不明,33.33335301536624,130.36395594477654,32.16
temple,1906.9461059570312,3863.1750049591055,33.21457300670181,130.28554486859483,True,寺,名称不明,33.21477538759402,130.28475165367126,77.15
temple,2935.80965423584,2691.7297019958496,33.25925878900817,130.33263597383302,True,寺,名称不明,33.258944064631535,130.33201619982722,67.42
temple,2134.7569885253906,2679.399429321289,33.25973473189129,130.29612031278896,True,寺,名称不明,33.25937132930585,130.2962127327919,41.31
temple,5239.364852905273,3023.853515625,33.24656279744547,130.43738881245346,True,寺,名称不明,33.24575053860898,130.437245965004,91.29
temple,2614.643768310547,4069.865173339844,33.20669654893999,130.3177690011524,True,寺,名称不明,33.207468625193854,130.31791314482686,86.89
temple,2647.375244140625,4134.004989624023,33.20425329361957,130.31924297729998,True,寺,名称不明,33.20420439678417,130.31940579414365,16.09
temple,5817.481330871582,3395.431900024414,33.232384643840646,130.4635855891525,True,寺,名称不明,33.231696861756696,130.4636724293232,76.9
temple,3840.250930786133,1471.529052734375,33.30589661477331,130.3737577741089,True,寺,名称不明,33.30519762307336,130.37360653281212,78.98
temple,3391.0977630615234,3372.0934448242188,33.23329081982678,130.353298646807,True,寺,名称不明,33.23335932683901,130.35240903496745,83.09
temple,6334.843795776367,4340.743179321289,33.19636845494351,130.48684048243183,True,寺,名称不明,33.19638389216131,130.4861198365688,67.08
temple,4497.335968017578,3579.8810119628906,33.22536174971448,130.40359410184448,True,寺,名称不明,33.22495132662251,130.40273398160932,92.11
temple,2445.1011962890625,2786.033569335937,33.25566084141543,130.3102654924934,True,寺,名称不明,33.25538232293688,130.3101199865341,33.8
temple,5106.411659240723,4005.6578674316406,33.20913389663565,130.4311788905862,True,寺,名称不明,33.20919887497449,130.43095216155055,22.3
temple,2453.1746215820312,3836.743362426758,33.21557936946909,130.31046777378083,True,寺,名称不明,33.215195014208,130.31107887625691,71.12
temple,4487.694381713867,4049.748023986816,33.20745742511857,130.4030493138849,True,寺,名称不明,33.207110676903376,130.4026602208614,52.89
temple,3748.194290161133,3340.154006958008,33.234507074329514,130.36955944750594,True,寺,名称不明,33.23410305098575,130.37027254700658,80.11
