名称,種別,緯度,経度,ftCode,source_layer
,田,33.30431888148052,130.32521143555644,6311,symbol
,畑,33.30739107588664,130.32618507742885,6312,symbol
,田,33.30651235639646,130.32621726393702,6311,symbol
,田,33.30581520274658,130.32648682594302,6311,symbol
,田,33.30693938827509,130.32704740762713,6311,symbol
,田,33.30595306476252,130.327562391758,6311,symbol
,田,33.304482525356235,130.32635271549228,6311,symbol
,田,33.30507993498071,130.3267550468445,6311,symbol
,田,33.305023892975996,130.3276535868645,6311,symbol
,田,33.303998317929974,130.32726466655734,6311,symbol
,田,33.30302877414617,130.32789498567584,6311,symbol
,田,33.30659081385381,130.32840058207515,6311,symbol
,田,33.30648097339374,130.32920658588412,6311,symbol
,田,33.30553163222372,130.32819002866748,6311,symbol
,田,33.30745272041644,130.32956600189212,6311,symbol
,田,33.30711423537001,130.33012658357623,6311,symbol
,田,33.30574010708522,130.33020302653316,6311,symbol
,田,33.304482525356235,130.32827049493793,6311,symbol
,田,33.30355782133881,130.3287680447102,6311,symbol
,田,33.303407626063745,130.32992810010913,6311,symbol
,田,33.307458324462445,130.33088698983195,6311,symbol
,田,33.30611222226597,130.33086955547336,6311,symbol
,田,33.302915566597,130.32536029815677,6311,symbol
,畑,33.29891285672712,130.32530397176745,6312,symbol
,田,33.3018787579498,130.32542601227763,6311,symbol
,田,33.302701480632045,130.32624542713168,6311,symbol
,田,33.3018787579498,130.3263393044472,6311,symbol
,田,33.300739935545515,130.3253468871117,6311,symbol
,田,33.3010560275068,130.32636612653735,6311,symbol
,田,33.30239772425118,130.32709032297137,6311,symbol
,田,33.301270117510754,130.32741218805316,6311,symbol
,畑,33.3001537052233,130.3259973227978,6312,symbol
,田,33.29954393183572,130.32585516572001,6311,symbol
,田,33.30005282389098,130.32659411430362,6311,symbol
,田,33.298930791429136,130.326211899519,6311,symbol
,田,33.300300543398535,130.32757312059405,6311,symbol
,田,33.29913928206927,130.32706350088122,6311,symbol
,田,33.29931974937153,130.32798886299136,6311,symbol
,田,33.3024425592079,130.3287546336651,6311,symbol
,田,33.30287857795999,130.32915562391284,6311,symbol
,田,33.3019247140536,130.32937154173854,6311,symbol
,田,33.301439371539836,130.32832413911822,6311,symbol
,田,33.302487394141565,130.32996162772181,6311,symbol
,田,33.30148420698921,130.33005550503734,6311,symbol
,田,33.30071751763243,130.32963976264003,6311,symbol
,田,33.300977565070106,130.33061876893046,6311,symbol
,田,33.30050342627208,130.32852664589885,6311,symbol
,田,33.29955626185452,130.32887399196628,6311,symbol
,田,33.29844094855576,130.32810956239703,6311,symbol
,田,33.298666254200704,130.32904967665675,6311,symbol
,田,33.299782685526495,130.3298677504063,6311,symbol
,田,33.298913977646116,130.33020302653316,6311,symbol
,田,33.29830643744553,130.32598525285724,6311,symbol
,田,33.29999677865592,130.33084675669673,6311,symbol
,田,33.29830643744551,130.32598525285724,6311,symbol
,田,33.29734131414645,130.3255480527878,6311,symbol
,田,33.297649571877606,130.3264667093754,6311,symbol
,田,33.29614638479156,130.32661423087123,6311,symbol
,田,33.29821564232885,130.3271842002869,6311,symbol
,田,33.29724603426372,130.3272914886475,6311,symbol
,田,33.29633246304662,130.32745242118838,6311,symbol
,田,33.29504223758306,130.32550111413005,6311,symbol
,田,33.29561729264461,130.32613143324855,6311,symbol
,田,33.29503663273925,130.3266075253487,6311,symbol
,田,33.2939201406715,130.3255279362202,6311,symbol
,田,33.29467455906592,130.32610729336741,6311,symbol
,田,33.295572454179585,130.32751277089122,6311,symbol
,田,33.294691373666055,130.32748594880107,6311,symbol
,田,33.297426505482896,130.32824367284778,6311,symbol
,田,33.29767423244903,130.32931789755824,6311,symbol
,田,33.29615198956408,130.32816320657733,6311,symbol
,田,33.29692768660667,130.32939568161967,6311,symbol
,田,33.29637730112104,130.3288981318474,6311,symbol
,田,33.297990335520005,130.3303907811642,6311,symbol
,田,33.296880606924965,130.33042028546336,6311,symbol
,田,33.29611723996868,130.33059328794482,6311,symbol
,田,33.29507474567008,130.32940641045573,6311,symbol
,田,33.29492677772781,130.32830938696864,6311,symbol
,田,33.293824857052186,130.32838448882106,6311,symbol
,田,33.29427549160462,130.32881498336795,6311,symbol
,田,33.29591995168077,130.32973095774653,6311,symbol
,田,33.29403560185897,130.32953783869746,6311,symbol
,田,33.29445596896911,130.3302097320557,6311,symbol
,田,33.293737420227615,130.3273303806782,6311,symbol
,田,33.29390893083935,130.3308936953545,6311,symbol
,田,33.29284847420361,130.32593563199046,6311,symbol
,田,33.29341345481889,130.326124727726,6311,symbol
,田,33.29212430719201,130.326391607523,6311,symbol
,田,33.29278569835387,130.32705411314967,6311,symbol
,田,33.29272068046185,130.3279620409012,6311,symbol
,田,33.29216242139509,130.32751277089122,6311,symbol
,田,33.29060645157034,130.32554939389232,6311,symbol
,田,33.29105149764592,130.32629638910296,6311,symbol
,田,33.289672632149305,130.3255654871464,6311,symbol
,田,33.28998652214536,130.326124727726,6311,symbol
,田,33.291142300218795,130.3274926543236,6311,symbol
,田,33.29027574835646,130.32679527997973,6311,symbol
,田,33.28938900914612,130.32688245177272,6311,symbol
,田,33.28996970663849,130.3274926543236,6311,symbol
,田,33.293311444700684,130.32882839441302,6311,symbol
,田,33.291538018970144,130.3281390666962,6311,symbol
,田,33.292201656586776,130.32883509993556,6311,symbol
,田,33.29279915032547,130.32951235771182,6311,symbol
,田,33.29335180036609,130.3303036093712,6311,symbol
,田,33.29222968171286,130.32986506819728,6311,symbol
,田,33.29153689795639,130.32955929636958,6311,symbol
,田,33.29265005752426,130.33064693212512,6311,symbol
,田,33.290371035851706,130.32824367284778,6311,symbol
,田,33.291080644161084,130.32897591590884,6311,symbol
,田,33.289411429970436,130.3281565010548,6311,symbol
,田,33.29118938299714,130.33010914921763,6311,symbol
,田,33.29053358486814,130.32955259084704,6311,symbol
,田,33.28943945599273,130.32955259084704,6311,symbol
,田,33.28987441870496,130.33018290996554,6311,symbol
,田,33.2915312928874,130.33085346221927,6311,symbol
,田,33.29053919000123,130.33087357878688,6311,symbol
,田,33.288017964791685,130.32529726624492,6311,symbol
,田,33.28701909552917,130.32522886991504,6311,symbol
,田,33.28864463450798,130.3256352245808,6311,symbol
,田,33.2887982183493,130.32643586397174,6311,symbol
,田,33.28747424949546,130.32564461231235,6311,symbol
,田,33.287742183848316,130.32664775848392,6311,symbol
,田,33.287115507651244,130.32630711793902,6311,symbol
,田,33.288997764834285,130.32751277089122,6311,symbol
,田,33.287935006388174,130.32748192548755,6311,symbol
,田,33.28654039655509,130.32584577798846,6311,symbol
,田,33.285942859959135,130.32537102699283,6311,symbol
,田,33.28506056110722,130.32562986016276,6311,symbol
,田,33.28567828334905,130.32602950930598,6311,symbol
,田,33.28472086806561,130.32635271549228,6311,symbol
,田,33.28617268221098,130.3268046677113,6311,symbol
,田,33.28652582254043,130.32768040895465,6311,symbol
,田,33.2852276043952,130.32678321003917,6311,symbol
,田,33.28825114474673,130.32821819186213,6311,symbol
,田,33.28871862383754,130.32884851098063,6311,symbol
,田,33.28715698725238,130.3282316029072,6311,symbol
,田,33.2876872517677,130.32882168889049,6311,symbol
,田,33.287320663323946,130.32929912209514,6311,symbol
,田,33.28833073968489,130.329903960228,6311,symbol
,田,33.28878028156425,130.33019632101062,6311,symbol
,田,33.287692857083634,130.33019632101062,6311,symbol
,田,33.286565060266625,130.3288619220257,6311,symbol
,田,33.28551348310599,130.32848507165912,6311,symbol
,田,33.284874458812546,130.32822489738467,6311,symbol
,田,33.28545854962249,130.32936081290248,6311,symbol
,田,33.28608075338288,130.32953917980197,6311,symbol
,田,33.2865717867322,130.3302097320557,6311,symbol
,田,33.28490921288566,130.3295257687569,6311,symbol
,田,33.28559644381145,130.33049002289775,6311,symbol
,田,33.2884136977122,130.33084541559222,6311,symbol
,田,33.28700452159448,130.3308212757111,6311,symbol
,田,33.286019093748784,130.33085346221927,6311,symbol
,田,33.28507289317298,130.330897718668,6311,symbol
,田,33.28324997072736,130.32527178525928,6311,symbol
,田,33.28405044689592,130.3259946405888,6311,symbol
,田,33.282621020016016,130.32554000616076,6311,symbol
,田,33.28321185263144,130.32620519399646,6311,symbol
,田,33.28426682084629,130.32717481255534,6311,symbol
,田,33.28373429331999,130.32672286033633,6311,symbol
,田,33.28270398347096,130.32688245177272,6311,symbol
,田,33.28342150195293,130.3275449573994,6311,symbol
,田,33.28151221708254,130.32536163926127,6311,symbol
,田,33.2805547560985,130.32548099756244,6311,symbol
,田,33.28091240376046,130.32618507742885,6311,symbol
,田,33.28145840222381,130.3269870579243,6311,symbol
,田,33.28206269633591,130.3275610506535,6311,symbol
,田,33.280507667582434,130.32683953642848,6311,symbol
,田,33.28103460905201,130.3274363279343,6311,symbol
,田,33.28042694435291,130.32800495624545,6311,symbol
,田,33.28375335225594,130.32819807529452,6311,symbol
,田,33.28429933294794,130.32885521650317,6311,symbol
,田,33.282625504529136,130.3282503783703,6311,symbol
,田,33.28309301375499,130.32890751957896,6311,symbol
,田,33.282654653858614,130.32935813069346,6311,symbol
,田,33.28427691081018,130.33008903265002,6311,symbol
,田,33.28375559448343,130.32944798469546,6311,symbol
,田,33.2831894302143,130.33023655414584,6311,symbol
,田,33.281554820488815,130.32843947410586,6311,symbol
,田,33.28209072471825,130.3288619220257,6311,symbol
,田,33.28093482676256,130.328915566206,6311,symbol
,田,33.28011526229397,130.32939702272418,6311,symbol
,田,33.28134740897292,130.32948553562167,6311,symbol
,田,33.28202233544954,130.330263376236,6311,symbol
,田,33.280923615262225,130.3302298486233,6311,symbol
,田,33.28048860793775,130.33079177141192,6311,symbol
,田,33.28002220592392,130.3268958628178,6311,symbol
,田,33.28419170663416,130.3308789432049,6311,symbol
,田,33.2815267919344,130.33090710639956,6311,symbol
,田,33.28011526229395,130.32939702272418,6311,symbol
,田,33.27921608695219,130.32564193010333,6311,symbol
,田,33.27990896852056,130.3261783719063,6311,symbol
,田,33.278257479598075,130.32548770308497,6311,symbol
,田,33.27865213559642,130.32619178295138,6311,symbol
,田,33.279232904531106,130.32692268490794,6311,symbol
,田,33.279911210846805,130.32788157463077,6311,symbol
,田,33.27834381075016,130.3267872333527,6311,symbol
,田,33.278691376862376,130.32751947641376,6311,symbol
,田,33.278175633102286,130.3279419243336,6311,symbol
,田,33.277653159142844,130.3258337080479,6311,symbol
,田,33.277684552516256,130.32655790448192,6311,symbol
,田,33.27606777910502,130.32567813992503,6311,symbol
,田,33.27623596081355,130.3262467682362,6311,symbol
,田,33.27544214030491,130.3262856602669,6311,symbol
,田,33.27763185649016,130.32751411199573,6311,symbol
,田,33.276574565670636,130.32782256603244,6311,symbol
,田,33.27909275794111,130.32825171947482,6311,symbol
,田,33.27870819454239,130.32882168889049,6311,symbol
,田,33.278285509202256,130.32933801412585,6311,symbol
,田,33.27990896852056,130.3301775455475,6311,symbol
,田,33.278705952185234,130.33009037375453,6311,symbol
,田,33.277896457491536,130.32950431108478,6311,symbol
,田,33.27754216105343,130.32816454768184,6311,symbol
,田,33.276894108784916,130.32827183604243,6311,symbol
,田,33.27747601060983,130.32907247543338,6311,symbol
,田,33.27584577875365,130.32819807529452,6311,symbol
,田,33.27638508165746,130.32879754900935,6311,symbol
,田,33.27690083599582,130.3296732902527,6311,symbol
,田,33.27754776702093,130.33018290996554,6311,symbol
,田,33.27719683276168,130.33075422048572,6311,symbol
,田,33.27578747553748,130.32962098717692,6311,symbol
,田,33.276465808624586,130.33027008175853,6311,symbol
,田,33.27545111006848,130.33017084002498,6311,symbol
,田,33.27911742375727,130.33084675669673,6311,symbol
,田,33.278162178876485,130.33086821436885,6311,symbol
,田,33.27589062735497,130.33086821436885,6311,symbol
,田,33.27466737349828,130.32523289322856,6311,symbol
,田,33.27380514302107,130.32531067729,6311,symbol
,田,33.27304381670463,130.32528653740886,6311,symbol
,田,33.27453731066866,130.32597050070765,6311,symbol
,田,33.27501719669935,130.32677516341212,6311,symbol
,田,33.27527619951247,130.32748594880107,6311,symbol
,田,33.27484004281759,130.32786548137668,6311,symbol
,田,33.27414936349148,130.3267148137093,6311,symbol
,田,33.27417178823075,130.3279767930508,6311,symbol
,田,33.273402616384786,130.32800763845447,6311,symbol
,田,33.272322849139414,130.32539382576945,6311,symbol
,田,33.27302139167567,130.32660081982615,6311,symbol
,田,33.27187210122982,130.32539382576945,6311,symbol
,田,33.27117242822374,130.32544746994975,6311,symbol
,田,33.27227575618306,130.3268247842789,6311,symbol
,田,33.271330527902904,130.3268958628178,6311,symbol
,田,33.27510913717986,130.32836303114894,6311,symbol
,田,33.27342728380864,130.32904967665675,6311,symbol
,田,33.27376589955877,130.33057853579524,6311,symbol
,田,33.272796019814756,130.3291837871075,6311,symbol
,田,33.271330527902904,130.3281578421593,6311,symbol
,田,33.27178127860818,130.3293983638287,6311,symbol
,田,33.2728038685958,130.3300501406193,6311,symbol
,田,33.27087977487081,130.32963976264003,6311,symbol
,田,33.27488152825251,130.33086419105533,6311,symbol
,田,33.27022606671254,130.32622531056407,6311,symbol
,田,33.269324546919144,130.32576933503154,6311,symbol
,田,33.270315769665444,130.3276200592518,6311,symbol
,田,33.26936939887015,130.32697632908824,6311,symbol
,田,33.268354617842974,130.3253670036793,6311,symbol
,田,33.26745307872959,130.3254742920399,6311,symbol
,田,33.26839947029215,130.32638624310496,6311,symbol
,田,33.26738579931808,130.3264667093754,6311,symbol
,田,33.26648312886788,130.3266276419163,6311,symbol
,田,33.268172965188235,130.3273129463196,6311,symbol
,田,33.268017102424004,130.32794997096065,6311,symbol
,田,33.270315769665444,130.32874792814258,6311,symbol
,田,33.26939182483701,130.3281578421593,6311,symbol
,田,33.269505075881746,130.329364836216,6311,symbol
,田,33.26877510864964,130.32953381538394,6311,symbol
,田,33.269667663758426,130.33035054802897,6311,symbol
,田,33.2684622636823,130.32863393425944,6311,symbol
,田,33.267661644575824,130.3298878669739,6311,symbol
,田,33.26681616489028,130.3299213945866,6311,symbol
,田,33.26986501139518,130.33085346221927,6311,symbol
,田,33.26460150755171,130.32618507742885,6311,symbol
,田,33.2637559982418,130.32638624310496,6311,symbol
,田,33.262617799707506,130.32608985900882,6311,symbol
,田,33.263778425650116,130.32727271318439,6311,symbol
,田,33.262808434978815,130.32735317945483,6311,symbol
,田,33.2660379575213,130.329002737999,6311,symbol
,田,33.26488296838413,130.32928436994555,6311,symbol
,田,33.26599310385928,130.33020436763766,6311,symbol
,田,33.26544140193235,130.3307676315308,6311,symbol
,田,33.264911002281906,130.330263376236,6311,symbol
,田,33.26427967672348,130.3307676315308,6311,symbol
,田,33.26391747545319,130.32816186547282,6311,symbol
,田,33.26285441165843,130.3283724188805,6311,symbol
,田,33.26384570784054,130.3293849527836,6311,symbol
,田,33.26292169456062,130.32949894666675,6311,symbol
,田,33.263158305688336,130.33072739839557,6311,symbol
,田,33.2620313132934,130.33074080944064,6311,symbol
,田,33.26161415421223,130.32729953527453,6311,symbol
,田,33.26161415421223,130.32839924097064,6311,symbol
,田,33.26156929827841,130.3296330571175,6311,symbol
,田,33.26152332092235,130.32628029584887,6311,symbol
,田,33.26048602048201,130.3257961571217,6311,symbol
,田,33.259764949243085,130.32609120011332,6311,symbol
,田,33.26161415421221,130.32729953527453,6311,symbol
,田,33.26080225824578,130.32708495855334,6311,symbol
,田,33.258958643250665,130.32593697309497,6311,symbol
,田,33.25812541519221,130.3259436786175,6311,symbol
,田,33.25908312213025,130.32688379287723,6311,symbol
,田,33.258019999501414,130.32692268490794,6311,symbol
,田,33.25714414719434,130.32766163349154,6311,symbol
,田,33.26161415421221,130.32839924097064,6311,symbol
,田,33.26086954272865,130.3284260630608,6311,symbol
,田,33.259494686172154,130.32818466424945,6311,symbol
,田,33.26008006819944,130.32939165830615,6311,symbol
,田,33.260891970878085,130.32971352338794,6311,symbol
,田,33.25854819812082,130.32872110605243,6311,symbol
,田,33.25780356050356,130.32856017351153,6311,symbol
,田,33.25721143449474,130.32882168889049,6311,symbol
,田,33.25865809891841,130.32994553446773,6311,symbol
,田,33.25926927940301,130.3306268155575,6311,symbol
,田,33.25779234603309,130.32945871353152,6311,symbol
,田,33.25724507812548,130.33020436763766,6311,symbol
,畑,33.25698490037696,130.32640770077708,6312,symbol
,畑,33.25858744842155,130.3308615088463,6312,symbol
,畑,33.255119896678394,130.32639026641849,6312,symbol
,田,33.25480027388875,130.3264130651951,6311,symbol
,田,33.25640622639962,130.32706484198573,6311,symbol
,田,33.25546979818123,130.32707154750827,6311,symbol
,田,33.252733351621856,130.32668396830562,6311,symbol
,田,33.253282890799674,130.32730087637904,6311,symbol
,田,33.2560170772091,130.32935544848445,6311,symbol
,田,33.25668659217737,130.32961025834086,6311,symbol
,田,33.25659238937641,130.33080115914348,6311,symbol
,田,33.25626940757343,130.33025801181796,6311,symbol
,田,33.25505148628494,130.32989591360095,6311,symbol
,田,33.25366532316762,130.3286620974541,6311,symbol
,田,33.253033916335056,130.3281216323376,6311,symbol
,田,33.25368999616614,130.32963976264003,6311,symbol
,田,33.25395466971202,130.3303183615208,6311,symbol
,田,33.252866811454204,130.33012926578525,6311,symbol
,田,33.25244960861182,130.32896250486377,6311,symbol
,田,33.25530157647977,130.3308212757111,6311,symbol
,田,33.254461584604144,130.33085480332377,6311,symbol
,田,33.25220623936721,130.325403213501,6311,symbol
,田,33.2519258592129,130.3265377879143,6311,symbol
,田,33.251296682872166,130.32616764307025,6311,symbol
,田,33.251722863419715,130.32736256718638,6311,symbol
,田,33.252318391177056,130.32784536480906,6311,symbol
,田,33.250809937283265,130.32695487141612,6311,symbol
,田,33.25013252646765,130.32626152038577,6311,symbol
,田,33.25104882428203,130.32809346914294,6311,symbol
,田,33.25155351297732,130.3295995295048,6311,symbol
,田,33.251721741894684,130.33062815666202,6311,symbol
,田,33.250673109694034,130.32982081174853,6311,symbol
,畑,33.250112338647554,130.330535620451,6312,symbol
,田,33.249309308243035,130.32658338546756,6311,symbol
,田,33.249940741988304,130.32736122608188,6311,symbol
,田,33.24909509078502,130.3279767930508,6311,symbol
,田,33.2486262779716,130.3274001181126,6311,symbol
,田,33.24958072437289,130.32991468906405,6311,symbol
,田,33.2486262779716,130.32966524362567,6311,symbol
,田,33.24871824623377,130.33089235424998,6311,symbol
,田,33.24662089716866,130.32683819532397,6311,symbol
,田,33.24592775149262,130.32754898071292,6311,symbol
,田,33.24546565132142,130.32560437917712,6311,symbol
,田,33.24466482145271,130.3259262442589,6311,symbol
,田,33.24401091711286,130.32583907246593,6311,symbol
,田,33.243343548291655,130.32548502087596,6311,symbol
,田,33.24455826790591,130.32696560025218,6311,symbol
,田,33.24497326519807,130.32798886299136,6311,symbol
,田,33.24373724043107,130.32671079039577,6311,symbol
,田,33.244016525232645,130.32783731818202,6311,symbol
,田,33.24712785460334,130.32888203859332,6311,symbol
,田,33.246623140349634,130.32814443111423,6311,symbol
,田,33.245983831444256,130.3287546336651,6311,symbol
,田,33.24671286754109,130.32966122031215,6311,symbol
,田,33.24574717380393,130.32970011234286,6311,symbol
,田,33.24591653549798,130.3306455910206,6311,symbol
,田,33.24455826790591,130.3287693858147,6311,symbol
,田,33.24366769949834,130.32885521650317,6311,symbol
,田,33.24472651028886,130.32973363995555,6311,symbol
,田,33.245223384236056,130.33056512475017,6311,symbol
,田,33.243210073915975,130.3277970850468,6311,symbol
,田,33.24167454312024,130.32528519630435,6311,symbol
,田,33.24101837308639,130.32523021101954,6311,symbol
,田,33.24334354829163,130.32548502087596,6311,symbol
,田,33.24299696314578,130.3266812860966,6311,symbol
,田,33.24197626751693,130.32608047127727,6311,symbol
,田,33.241152972469216,130.32638221979144,6311,symbol
,田,33.24203459330247,130.3269320726395,6311,symbol
,田,33.24136945270859,130.3277783095837,6311,symbol
,田,33.24024554428567,130.32532408833507,6311,symbol
,田,33.24049343351317,130.32632857561114,6311,symbol
,田,33.239879878350195,130.32665714621547,6311,symbol
,田,33.239636474103534,130.3258538246155,6311,symbol
,田,33.238898405470785,130.32591953873637,6311,symbol
,田,33.239766588900345,130.32801836729053,6311,symbol
,田,33.23882549561724,130.32802507281306,6311,symbol
,田,33.24305304497778,130.32880157232287,6311,symbol
,田,33.242488860108175,130.32927095890048,6311,symbol
,田,33.242410345026556,130.330176204443,6311,symbol
,田,33.24199870051598,130.32969474792483,6311,symbol
,田,33.24108006449591,130.32949894666675,6311,symbol
,田,33.24135599281295,130.33070594072345,6311,symbol
,田,33.24058204532894,130.3286258876324,6311,symbol
,田,33.24031957462632,130.3295458853245,6311,symbol
,田,33.24051138021728,130.33049136400226,6311,symbol
,田,33.24000774943404,130.330625474453,6311,symbol
,田,33.238898405470785,130.32948553562167,6311,symbol
,田,33.23866733711054,130.3267912566662,6311,symbol
,田,33.2382051985579,130.32588601112369,6311,symbol
,田,33.23742785805518,130.32580688595775,6311,symbol
,田,33.23697693009405,130.32658338546756,6311,symbol
,田,33.23790121774122,130.32685831189158,6311,symbol
,田,33.23796739815661,130.3279767930508,6311,symbol
,田,33.23698814723571,130.32798483967784,6311,symbol
,田,33.23602346779251,130.3259946405888,6311,symbol
,田,33.23635661991963,130.32685831189158,6311,symbol
,田,33.235606184549646,130.32712653279307,6311,symbol
,田,33.235995424626225,130.328011661768,6311,symbol
,田,33.2351956297382,130.32791107892993,6311,symbol
,田,33.238254553277116,130.32885521650317,6311,symbol
,田,33.23743907513902,130.32885521650317,6311,symbol
,田,33.23643514043815,130.3288954496384,6311,symbol
,田,33.2379124347643,130.32969474792483,6311,symbol
,田,33.23699375580601,130.3297068178654,6311,symbol
,田,33.235471576627155,130.3286285698414,6311,symbol
,田,33.23427692223448,130.32868891954425,6311,symbol
,田,33.23478395125671,130.32876268029216,6311,symbol
,田,33.2360694585657,130.32971888780597,6311,symbol
,田,33.235464846225604,130.32990127801898,6311,symbol
,田,33.23504868205581,130.32948553562167,6311,symbol
,田,33.232134355632,130.32546490430835,6311,symbol
,田,33.232314961439684,130.3263366222382,6311,symbol
,田,33.232393485587565,130.32716006040576,6311,symbol
,田,33.23282200183794,130.32796472311023,6311,symbol
,田,33.231081001284785,130.3254917263985,6311,symbol
,田,33.231515132888184,130.32634198665622,6311,symbol
,田,33.22955871917807,130.32537102699283,6311,symbol
,田,33.23063116238866,130.32635271549228,6311,symbol
,田,33.22978420257673,130.32629638910296,6311,symbol
,田,33.23153195965115,130.3274215757847,6311,symbol
,田,33.230962091477366,130.3279781341553,6311,symbol
,田,33.23016785956072,130.32754898071292,6311,symbol
,田,33.22965631654138,130.3280317783356,6311,symbol
,田,33.23244508713205,130.328735858202,6311,symbol
,田,33.23193692276951,130.3280653059483,6311,symbol
,田,33.232866872528035,130.3291690349579,6311,symbol
,田,33.231565613167305,130.32879620790484,6311,symbol
,田,33.23014542352613,130.32878279685977,6311,symbol
,田,33.23094526460476,130.3294385969639,6311,symbol
,田,33.2316048755865,130.33012926578525,6311,symbol
,田,33.23028564864797,130.33010914921763,6311,symbol
,田,33.229778593544005,130.3294721245766,6311,symbol
,田,33.22863434334786,130.32527044415477,6311,symbol
,田,33.229113359712514,130.3260482847691,6311,symbol
,田,33.2285277702636,130.3262481093407,6311,symbol
,田,33.22890582367052,130.3268623352051,6311,symbol
,田,33.22884300185263,130.32778367400172,6311,symbol
,田,33.226751907022795,130.32581359148028,6311,symbol
,田,33.225646882323254,130.32600805163386,6311,symbol
,田,33.22604738527396,130.3266651928425,6311,symbol
,田,33.22642769310117,130.32698303461078,6311,symbol
,田,33.226520806565006,130.3274349868298,6311,symbol
,田,33.225162237645065,130.32670408487323,6311,symbol
,田,33.22566931951185,130.32740816473964,6311,symbol
,田,33.22888226549411,130.32864868640903,6311,symbol
,田,33.229237881101305,130.3300487995148,6311,symbol
,田,33.22754616996013,130.33059865236285,6311,symbol
,田,33.226092259439916,130.32809883356097,6311,symbol
,田,33.22652529395833,130.328733175993,6311,symbol
,田,33.22611469651427,130.32924547791484,6311,symbol
,田,33.22561322652959,130.32868757843974,6311,symbol
,田,33.22529237397978,130.32811895012858,6311,symbol
,田,33.2252071122651,130.32939299941066,6311,symbol
,田,33.22569175669467,130.33009573817256,6311,symbol
,田,33.22482455539084,130.3287693858147,6311,symbol
,田,33.226362625802565,130.33083334565166,6311,symbol
,田,33.22519028428529,130.33084675669673,6311,symbol
,田,33.22409084925554,130.32521009445193,6311,symbol
,田,33.224733683863946,130.32602146267894,6311,symbol
,田,33.22413123690928,130.32652437686923,6311,symbol
,田,33.22342669405289,130.32586723566058,6311,symbol
,田,33.22480099611514,130.32749533653262,6311,symbol
,田,33.22309910212976,130.32670542597774,6311,symbol
,田,33.223494007309796,130.32769650220874,6311,symbol
,田,33.221756186801116,130.3257076442242,6311,symbol
,田,33.22240016046689,130.32611533999446,6311,symbol
,田,33.22166306826552,130.3263567388058,6311,symbol
,田,33.2218212575262,130.32708361744884,6311,symbol
,田,33.22238894145406,130.32742828130725,6311,symbol
,田,33.221915497800836,130.3280317783356,6311,symbol
,田,33.220647733222386,130.3270594775677,6311,symbol
,田,33.2212726424831,130.32753422856334,6311,symbol
,田,33.220771144740695,130.3279781341553,6311,symbol
,田,33.22421537779468,130.3281390666962,6311,symbol
,田,33.2231103210515,130.32848775386813,6311,symbol
,田,33.22356132051493,130.329185128212,6311,symbol
,田,33.22428269044474,130.32946005463603,6311,symbol
,田,33.22478753366905,130.33018559217456,6311,symbol
,畑,33.22418845272017,130.33031433820727,6312,symbol
,田,33.22240016046689,130.32882973551753,6311,symbol
,田,33.22132312867375,130.32880961894992,6311,symbol
,田,33.22189305964942,130.32948687672618,6311,symbol
,田,33.22232723685772,130.3302298486233,6311,symbol
,田,33.22072626784509,130.32946676015857,6311,symbol
,田,33.22136351760529,130.330263376236,6311,symbol
,田,33.22184818332931,130.33082664012912,6311,symbol
,田,33.22074870629575,130.33082664012912,6311,symbol
,田,33.220105842404365,130.3259946405888,6311,symbol
,田,33.21956507016757,130.3254380822182,6311,symbol
,田,33.21951682683881,130.32632455229762,6311,symbol
,田,33.21933395072319,130.3275288641453,6311,symbol
,田,33.2184319058853,130.32694011926654,6311,symbol
,田,33.218454344924425,130.3279982507229,6311,symbol
,田,33.217434484784064,130.3253307938576,6311,symbol
,田,33.217197749872234,130.32652169466022,6311,symbol
,田,33.216336074263495,130.3255453705788,6311,symbol
,田,33.21677476694233,130.32618239521983,6311,symbol
,田,33.21786868411875,130.32744839787486,6311,symbol
,田,33.21722579906586,130.32802507281306,6311,symbol
,田,33.2167691570754,130.3273276984692,6311,symbol
,田,33.21625080381998,130.3267724812031,6311,symbol
,田,33.21627324341845,130.32800495624545,6311,symbol
,田,33.22007667220302,130.32922536134723,6311,symbol
,田,33.21953477784796,130.3293447196484,6311,symbol
,田,33.219068050412986,130.3283402323723,6311,symbol
,田,33.218245661638626,130.3286084532738,6311,symbol
,田,33.22017988979487,130.33024996519092,6311,symbol
,田,33.21958189922946,130.33066570758822,6311,symbol
,田,33.21912526953531,130.3296357393265,6311,symbol
,田,33.2184577107798,130.32960489392283,6311,symbol
,田,33.218471174199976,130.33079981803897,6311,symbol
,田,33.21779575673246,130.3287532925606,6311,symbol
,田,33.21682637770114,130.32874256372455,6311,symbol
,田,33.21734921541095,130.32950028777125,6311,symbol
,田,33.216336074263495,130.32948285341266,6311,symbol
,田,33.21639666110709,130.3308065235615,6311,symbol
,畑,33.21562473670317,130.3262655436993,6312,symbol
,田,33.21566064031482,130.3273665904999,6311,symbol
,田,33.215670738202945,130.32891690731051,6311,symbol
,田,33.21739521600414,130.33081322908404,6311,symbol
,田,33.21525784582727,130.32564327120784,6311,symbol
,田,33.21466318762366,130.32624408602717,6311,symbol
,畑,33.21362420906432,130.32624140381816,6312,symbol
,田,33.21528926161998,130.32687440514567,6311,symbol
,田,33.215340873254945,130.32800629734996,6311,symbol
,田,33.214699091629825,130.3274188935757,6311,symbol
