名称,種別,緯度,経度,annoCtg,ftCode,source_layer
名称不明,神社,33.28216135620183,130.28084903955462,,3231,symbol
名称不明,神社,33.234126607755805,130.27710735797882,,3231,symbol
名称不明,神社,33.215908599230545,130.27685925364494,,3231,symbol
名称不明,神社,33.19916025688552,130.28066128492358,,3231,symbol
名称不明,神社,33.19112381998472,130.2807605266571,,3231,symbol
名称不明,神社,33.326197360393884,130.2847570180893,,3231,symbol
名称不明,神社,33.320553995984575,130.28205335140228,,3231,symbol
名称不明,神社,33.31897836076072,130.28525054454803,,3231,symbol
名称不明,神社,33.31284140470961,130.28583526611328,,3231,symbol
名称不明,神社,33.30357799680384,130.28415217995644,,3231,symbol
名称不明,神社,33.2439851197573,130.28201445937157,,3231,symbol
名称不明,神社,33.24038463154059,130.28474628925323,,3231,symbol
名称不明,神社,33.224297274845405,130.28429433703423,,3231,symbol
名称不明,神社,33.2139585685213,130.2832831442356,,3231,symbol
名称不明,神社,33.204633051114946,130.28276279568672,,3231,symbol
名称不明,神社,33.19901437087383,130.28541013598442,,3231,symbol
名称不明,神社,33.31822415259692,130.29112860560417,,3231,symbol
名称不明,神社,33.31294002977112,130.28853088617325,,3231,symbol
名称不明,神社,33.309247117541354,130.2876551449299,,3231,symbol
名称不明,神社,33.30973017504347,130.28909951448438,,3231,symbol
名称不明,神社,33.289043727724035,130.28855368494987,,3231,symbol
名称不明,神社,33.279975117120564,130.28918266296384,,3231,symbol
名称不明,神社,33.272421520013154,130.2875880897045,,3231,symbol
名称不明,神社,33.2656634287366,130.2924120426178,,3231,symbol
名称不明,神社,33.252812978941314,130.289835780859,,3231,symbol
名称不明,神社,33.250936670842805,130.2881084382534,,3231,symbol
名称不明,神社,33.214042719190154,130.2888487279415,,3231,symbol
名称不明,神社,33.20123630070999,130.28817415237427,,3231,symbol
名称不明,神社,33.32485378870972,130.2941782772541,,3231,symbol
名称不明,神社,33.313512725366444,130.2968055009842,,3231,symbol
名称不明,神社,33.3111524332164,130.29265478253365,,3231,symbol
名称不明,神社,33.3101179640483,130.29673576354978,,3231,symbol
名称不明,神社,33.29317692568113,130.29714480042458,,3231,symbol
名称不明,神社,33.28612671780905,130.29496818780896,,3231,symbol
名称不明,神社,33.28214117578377,130.29607191681862,,3231,symbol
名称不明,神社,33.25422943589245,130.297674536705,,3231,symbol
護国神社,神社,33.25275017430101,130.29288545250893,661.0,100,label
与賀神社,神社,33.24882815939575,130.29484480619428,661.0,100,label
名称不明,神社,33.2223306025641,130.29413536190987,,3231,symbol
名称不明,神社,33.217628584494555,130.2925984561443,,3231,symbol
名称不明,神社,33.205752928702395,130.29621407389638,,3231,symbol
名称不明,神社,33.195662292252614,130.29518276453018,,3231,symbol
名称不明,神社,33.33366786861412,130.30091196298596,,3231,symbol
名称不明,神社,33.33055850286163,130.2995990216732,,3231,symbol
名称不明,神社,33.32130370146345,130.30146986246106,,3231,symbol
名称不明,神社,33.308881740483706,130.30161872506142,,3231,symbol
名称不明,神社,33.30276761195481,130.30164420604706,,3231,symbol
名称不明,神社,33.29078469447764,130.29875680804253,,3231,symbol
名称不明,神社,33.255387930326975,130.29879033565518,,3231,symbol
佐嘉神社,神社,33.25192025160063,130.30253067612645,661.0,100,label
名称不明,神社,33.22615283952743,130.3003057837486,,3231,symbol
名称不明,神社,33.22457998736286,130.30302822589874,,3231,symbol
名称不明,神社,33.2124786255335,130.3013531863689,,3231,symbol
名称不明,神社,33.206954705246815,130.29859453439713,,3231,symbol
名称不明,神社,33.20825857486208,130.30072420835492,,3231,symbol
名称不明,神社,33.203569266351444,130.29865354299542,,3231,symbol
名称不明,神社,33.199618112943675,130.30054315924642,,3231,symbol
名称不明,神社,33.33416535683568,130.30659556388852,,3231,symbol
名称不明,神社,33.3298245643062,130.30446991324422,,3231,symbol
名称不明,神社,33.32508238785659,130.30615031719205,,3231,symbol
名称不明,神社,33.310615586718576,130.3075115382671,,3231,symbol
名称不明,神社,33.29209067699896,130.30684903264043,,3231,symbol
名称不明,神社,33.27555874715956,130.30478775501248,,3231,symbol
名称不明,神社,33.27255943479761,130.30620664358136,,3231,symbol
名称不明,神社,33.23779802106129,130.30535370111463,,3231,symbol
名称不明,神社,33.21978609158938,130.3036746382713,,3231,symbol
名称不明,神社,33.206344281127386,130.3050626814365,,3231,symbol
名称不明,神社,33.20228328143615,130.30690401792523,,3231,symbol
名称不明,神社,33.197407364260016,130.30834838747975,,3231,symbol
名称不明,神社,33.32317961785673,130.31276330351827,,3231,symbol
名称不明,神社,33.301246578844925,130.31229123473165,,3231,symbol
名称不明,神社,33.290738732504934,130.31189024448392,,3231,symbol
名称不明,神社,33.28008386979467,130.31047001481053,,3231,symbol
名称不明,神社,33.26738019269812,130.31135514378545,,3231,symbol
名称不明,神社,33.269787642204385,130.31274586915967,,3231,symbol
名称不明,神社,33.2566103327749,130.31122505664823,,3231,symbol
名称不明,神社,33.25294195261467,130.31055316329,,3231,symbol
名称不明,神社,33.23385850890244,130.31207397580144,,3231,symbol
名称不明,神社,33.21535209317156,130.30991077423093,,3231,symbol
名称不明,神社,33.19243914821827,130.3122805058956,,3231,symbol
名称不明,神社,33.31494164611313,130.31603291630742,,3231,symbol
名称不明,神社,33.30760066711019,130.31726136803624,,3231,symbol
